script,arch,variant,mode,window_s,seed,fold,test_subjects,exercise_pw_f1,exercise_pw_balacc,exercise_ps_f1,exercise_ps_balacc,phase_f1,phase_balacc,fatigue_mae,fatigue_r,reps_mae,val_total,n_test_windows,n_test_sets,best_hps_json
sweep_raw,tcn_raw,raw,reps,2.0,42,aggregate,,,,,,,,,,0.25998454369231994,-0.975406922617221,,,"{""lr"": 0.0025384018739111557, ""weight_decay"": 0.0011113206213193936, ""batch_size"": 64, ""repr_dim"": 256, ""dropout"": 0.4081549627668371}"
sweep_raw,tcn_raw,raw,reps,2.0,7,aggregate,,,,,,,,,,0.26064760810538445,-0.9614732815332172,,,"{""lr"": 0.0025384018739111557, ""weight_decay"": 0.0011113206213193936, ""batch_size"": 64, ""repr_dim"": 256, ""dropout"": 0.4081549627668371}"
sweep_raw,tcn_raw,raw,reps,2.0,1337,aggregate,,,,,,,,,,0.26397919743162923,-0.975065692877056,,,"{""lr"": 0.0025384018739111557, ""weight_decay"": 0.0011113206213193936, ""batch_size"": 64, ""repr_dim"": 256, ""dropout"": 0.4081549627668371}"
sweep_raw,tcn_raw,raw,reps,1.0,42,aggregate,,,,,,,,,,0.13070914331398728,-1.6463376299190493,,,"{""lr"": 0.0034593112204073214, ""weight_decay"": 0.002623760934686798, ""batch_size"": 32, ""repr_dim"": 128, ""dropout"": 0.44581397229638803}"
sweep_raw,tcn_raw,raw,reps,1.0,7,aggregate,,,,,,,,,,0.13154382712853768,-1.6460610842527246,,,"{""lr"": 0.0034593112204073214, ""weight_decay"": 0.002623760934686798, ""batch_size"": 32, ""repr_dim"": 128, ""dropout"": 0.44581397229638803}"
sweep_raw,tcn_raw,raw,reps,1.0,1337,aggregate,,,,,,,,,,0.13228668103743352,-1.6321117872199356,,,"{""lr"": 0.0034593112204073214, ""weight_decay"": 0.002623760934686798, ""batch_size"": 32, ""repr_dim"": 128, ""dropout"": 0.44581397229638803}"
sweep_raw,tcn_raw,raw,reps,5.0,42,aggregate,,,,,,,,,,0.6407538491808523,-0.11885879771312662,,,"{""lr"": 0.003062588216137873, ""weight_decay"": 3.398439030630733e-05, ""batch_size"": 32, ""repr_dim"": 256, ""dropout"": 0.3158480427211191}"
sweep_raw,tcn_raw,raw,reps,5.0,7,aggregate,,,,,,,,,,0.647336300255583,-0.10258477920300357,,,"{""lr"": 0.003062588216137873, ""weight_decay"": 3.398439030630733e-05, ""batch_size"": 32, ""repr_dim"": 256, ""dropout"": 0.3158480427211191}"
sweep_raw,tcn_raw,raw,reps,5.0,1337,aggregate,,,,,,,,,,0.6320591512088308,-0.13281205759308273,,,"{""lr"": 0.003062588216137873, ""weight_decay"": 3.398439030630733e-05, ""batch_size"": 32, ""repr_dim"": 256, ""dropout"": 0.3158480427211191}"
sweep_raw,cnn_lstm_raw,raw,multi,2.0,42,aggregate,,0.16553722729149384,0.2547860964704614,0.1464039408866995,0.26666666666666666,0.2440332395820053,0.33739081757240086,1.0341622776825403,0.2990794277569755,0.25470587451364357,0.22352934087742476,,,"{""lr"": 0.003890971015777257, ""weight_decay"": 7.469049358382255e-05, ""batch_size"": 128, ""repr_dim"": 64, ""dropout"": 0.4288282797699911}"
sweep_raw,cnn_lstm_raw,raw,multi,2.0,7,aggregate,,0.21172358617155443,0.249195998773176,0.24103631018104701,0.2958333333333333,0.2971716802797336,0.3500320204460856,1.115174176118654,0.3082901167856825,0.26118316331559555,0.425948074109597,,,"{""lr"": 0.003890971015777257, ""weight_decay"": 7.469049358382255e-05, ""batch_size"": 128, ""repr_dim"": 64, ""dropout"": 0.4288282797699911}"
sweep_raw,cnn_lstm_raw,raw,multi,2.0,1337,aggregate,,0.22736337620145367,0.2978142447232609,0.22023109412561745,0.31666666666666665,0.26455392013512447,0.33892113254452993,1.1036920627408326,0.31329171715987725,0.25421765521938766,0.2400936854328357,,,"{""lr"": 0.003890971015777257, ""weight_decay"": 7.469049358382255e-05, ""batch_size"": 128, ""repr_dim"": 64, ""dropout"": 0.4288282797699911}"
sweep_raw,cnn_lstm_raw,raw,multi,1.0,42,aggregate,,0.18475334039645522,0.24161045779428686,0.21358141858141858,0.30000000000000004,0.2372910839493399,0.3297052668540846,1.0363629631561782,0.31627630238488846,0.1297859094174788,-0.2250619187546628,,,"{""lr"": 0.004614098214067877, ""weight_decay"": 7.821846444899164e-05, ""batch_size"": 128, ""repr_dim"": 64, ""dropout"": 0.39800848510292886}"
sweep_raw,cnn_lstm_raw,raw,multi,1.0,7,aggregate,,0.2970824946920628,0.31586658640290827,0.2784495938843765,0.33333333333333337,0.3117043072641176,0.3454505905677463,1.0201136478526807,0.33030967742679584,0.13100636912419655,-0.05295384326250378,,,"{""lr"": 0.004614098214067877, ""weight_decay"": 7.821846444899164e-05, ""batch_size"": 128, ""repr_dim"": 64, ""dropout"": 0.39800848510292886}"
sweep_raw,cnn_lstm_raw,raw,multi,1.0,1337,aggregate,,0.2629940808987393,0.28953189070638624,0.23409699777346832,0.275,0.2899116500072131,0.33528825936255424,1.0394556437150633,0.25934624748907364,0.1354129031125218,-0.0937512506926362,,,"{""lr"": 0.004614098214067877, ""weight_decay"": 7.821846444899164e-05, ""batch_size"": 128, ""repr_dim"": 64, ""dropout"": 0.39800848510292886}"
sweep_raw,cnn_lstm_raw,raw,multi,5.0,42,aggregate,,0.17126290295872051,0.25730113567573787,0.17555812608444185,0.2833333333333333,0.22276538222377193,0.3336470794868966,0.9598643559223617,0.3470004445640785,0.657322640989805,1.044238331444736,,,"{""lr"": 0.004987544765589417, ""weight_decay"": 1.040569285847843e-06, ""batch_size"": 128, ""repr_dim"": 64, ""dropout"": 0.3202726818612163}"
sweep_raw,cnn_lstm_raw,raw,multi,5.0,7,aggregate,,0.1830372283841372,0.23152027110465143,0.1652333897986072,0.24166666666666664,0.2086979249736019,0.336787518037518,1.0360302718026948,0.25814179322582437,0.6632623728893389,1.1108246325662825,,,"{""lr"": 0.004987544765589417, ""weight_decay"": 1.040569285847843e-06, ""batch_size"": 128, ""repr_dim"": 64, ""dropout"": 0.3202726818612163}"
sweep_raw,cnn_lstm_raw,raw,multi,5.0,1337,aggregate,,0.11438708749977389,0.22931034482758622,0.09507692307692309,0.225,0.2021453794621338,0.3333333333333333,0.9679703477028223,0.29259097093372055,0.6559225070747031,1.044354017337016,,,"{""lr"": 0.004987544765589417, ""weight_decay"": 1.040569285847843e-06, ""batch_size"": 128, ""repr_dim"": 64, ""dropout"": 0.3202726818612163}"
sweep_raw,cnn_lstm_raw,raw,exercise,2.0,42,aggregate,,0.19907157029295566,0.3001636814072613,0.15909422543053095,0.2833333333333333,,,,,,0.6580376238461676,,,"{""lr"": 0.0002733206181428945, ""weight_decay"": 7.234194091091337e-06, ""batch_size"": 64, ""repr_dim"": 64, ""dropout"": 0.4981364706729449}"
sweep_raw,cnn_lstm_raw,raw,exercise,2.0,7,aggregate,,0.20312824230987708,0.30324896393459705,0.16466112230177565,0.2916666666666667,,,,,,0.6570588100237126,,,"{""lr"": 0.0002733206181428945, ""weight_decay"": 7.234194091091337e-06, ""batch_size"": 64, ""repr_dim"": 64, ""dropout"": 0.4981364706729449}"
sweep_raw,cnn_lstm_raw,raw,exercise,2.0,1337,aggregate,,0.20121142020749958,0.26811831058843894,0.16553571428571429,0.2583333333333333,,,,,,0.669607139847234,,,"{""lr"": 0.0002733206181428945, ""weight_decay"": 7.234194091091337e-06, ""batch_size"": 64, ""repr_dim"": 64, ""dropout"": 0.4981364706729449}"
sweep_raw,cnn_lstm_raw,raw,exercise,1.0,42,aggregate,,0.19102205371495495,0.28211753639583714,0.1467965891740846,0.26666666666666666,,,,,,0.6609848554288366,,,"{""lr"": 0.0002454930595993188, ""weight_decay"": 1.1448918633452132e-06, ""batch_size"": 64, ""repr_dim"": 64, ""dropout"": 0.498319039512163}"
sweep_raw,cnn_lstm_raw,raw,exercise,1.0,7,aggregate,,0.1886931695781113,0.2908927009036084,0.15070961718020542,0.275,,,,,,0.6583337420638271,,,"{""lr"": 0.0002454930595993188, ""weight_decay"": 1.1448918633452132e-06, ""batch_size"": 64, ""repr_dim"": 64, ""dropout"": 0.498319039512163}"
sweep_raw,cnn_lstm_raw,raw,exercise,1.0,1337,aggregate,,0.15071034801942132,0.24487137830824784,0.13932692307692307,0.25,,,,,,0.6710468590572286,,,"{""lr"": 0.0002454930595993188, ""weight_decay"": 1.1448918633452132e-06, ""batch_size"": 64, ""repr_dim"": 64, ""dropout"": 0.498319039512163}"
sweep_raw,cnn_lstm_raw,raw,exercise,5.0,42,aggregate,,0.20829840631928803,0.28002726894516605,0.16778043693966613,0.2583333333333333,,,,,,0.6602586756011604,,,"{""lr"": 0.00045745782054754043, ""weight_decay"": 1.2172958098369984e-05, ""batch_size"": 32, ""repr_dim"": 128, ""dropout"": 0.4947547746402069}"
sweep_raw,cnn_lstm_raw,raw,exercise,5.0,7,aggregate,,0.20761346162905497,0.2742670829517455,0.21647258239012362,0.30833333333333335,,,,,,0.6643829611669365,,,"{""lr"": 0.00045745782054754043, ""weight_decay"": 1.2172958098369984e-05, ""batch_size"": 32, ""repr_dim"": 128, ""dropout"": 0.4947547746402069}"
sweep_raw,cnn_lstm_raw,raw,exercise,5.0,1337,aggregate,,0.2302946345143627,0.31049059100661325,0.1848683261183261,0.29166666666666663,,,,,,0.6698689089651515,,,"{""lr"": 0.00045745782054754043, ""weight_decay"": 1.2172958098369984e-05, ""batch_size"": 32, ""repr_dim"": 128, ""dropout"": 0.4947547746402069}"
sweep_raw,cnn_lstm_raw,raw,phase,2.0,42,aggregate,,,,,,0.3283314426298253,0.3546974125829688,,,,0.0005973826150340894,,,"{""lr"": 0.0036242376950033728, ""weight_decay"": 0.006500530767748795, ""batch_size"": 128, ""repr_dim"": 256, ""dropout"": 0.4404298137101078}"
sweep_raw,cnn_lstm_raw,raw,phase,2.0,7,aggregate,,,,,,0.3137052570889266,0.3504630227162849,,,,0.0005961988554183103,,,"{""lr"": 0.0036242376950033728, ""weight_decay"": 0.006500530767748795, ""batch_size"": 128, ""repr_dim"": 256, ""dropout"": 0.4404298137101078}"
sweep_raw,cnn_lstm_raw,raw,phase,2.0,1337,aggregate,,,,,,0.3278676425782462,0.34966154754863166,,,,-0.016128624251556915,,,"{""lr"": 0.0036242376950033728, ""weight_decay"": 0.006500530767748795, ""batch_size"": 128, ""repr_dim"": 256, ""dropout"": 0.4404298137101078}"
sweep_raw,cnn_lstm_raw,raw,phase,1.0,42,aggregate,,,,,,0.3346935490013953,0.36444396514102106,,,,0.1477834199688842,,,"{""lr"": 0.0012225849548372293, ""weight_decay"": 1.0567900894501647e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.10580538675202064}"
sweep_raw,cnn_lstm_raw,raw,phase,1.0,7,aggregate,,,,,,0.35849685484797034,0.36802523693928413,,,,0.15340202172223796,,,"{""lr"": 0.0012225849548372293, ""weight_decay"": 1.0567900894501647e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.10580538675202064}"
sweep_raw,cnn_lstm_raw,raw,phase,1.0,1337,aggregate,,,,,,0.34452393532867986,0.35943094026343186,,,,0.14470358051440613,,,"{""lr"": 0.0012225849548372293, ""weight_decay"": 1.0567900894501647e-06, ""batch_size"": 256, ""repr_dim"": 64, ""dropout"": 0.10580538675202064}"
sweep_raw,cnn_lstm_raw,raw,phase,5.0,42,aggregate,,,,,,0.38889983948705803,0.39770224218235917,,,,-0.046704280906500084,,,"{""lr"": 0.0017755839443210338, ""weight_decay"": 1.1448918633452132e-06, ""batch_size"": 64, ""repr_dim"": 64, ""dropout"": 0.10149209267552727}"
sweep_raw,cnn_lstm_raw,raw,phase,5.0,7,aggregate,,,,,,0.3739847417565126,0.39886850679183816,,,,-0.03327079102273957,,,"{""lr"": 0.0017755839443210338, ""weight_decay"": 1.1448918633452132e-06, ""batch_size"": 64, ""repr_dim"": 64, ""dropout"": 0.10149209267552727}"
sweep_raw,cnn_lstm_raw,raw,phase,5.0,1337,aggregate,,,,,,0.41109684608702296,0.4084954664176248,,,,-0.039615080711842,,,"{""lr"": 0.0017755839443210338, ""weight_decay"": 1.1448918633452132e-06, ""batch_size"": 64, ""repr_dim"": 64, ""dropout"": 0.10149209267552727}"
sweep_raw,cnn_lstm_raw,raw,fatigue,2.0,42,aggregate,,,,,,,,0.8860640962957247,0.34012026165629294,,0.44553234871032954,,,"{""lr"": 0.00034410380722922043, ""weight_decay"": 0.00018672730377786517, ""batch_size"": 128, ""repr_dim"": 64, ""dropout"": 0.10147840968597954}"
sweep_raw,cnn_lstm_raw,raw,fatigue,2.0,7,aggregate,,,,,,,,0.9311571243519096,0.26932215009528454,,0.46721561801363964,,,"{""lr"": 0.00034410380722922043, ""weight_decay"": 0.00018672730377786517, ""batch_size"": 128, ""repr_dim"": 64, ""dropout"": 0.10147840968597954}"
sweep_raw,cnn_lstm_raw,raw,fatigue,2.0,1337,aggregate,,,,,,,,0.8940731345603814,0.29098737934942764,,0.4491942404658909,,,"{""lr"": 0.00034410380722922043, ""weight_decay"": 0.00018672730377786517, ""batch_size"": 128, ""repr_dim"": 64, ""dropout"": 0.10147840968597954}"
sweep_raw,cnn_lstm_raw,raw,fatigue,1.0,42,aggregate,,,,,,,,0.9058770711530413,0.3266910741908623,,0.45167818628036327,,,"{""lr"": 0.000161190447276092, ""weight_decay"": 9.565499215943819e-05, ""batch_size"": 64, ""repr_dim"": 256, ""dropout"": 0.17394178221021084}"
sweep_raw,cnn_lstm_raw,raw,fatigue,1.0,7,aggregate,,,,,,,,0.9826646694809107,0.25509572994844215,,0.4924077053557682,,,"{""lr"": 0.000161190447276092, ""weight_decay"": 9.565499215943819e-05, ""batch_size"": 64, ""repr_dim"": 256, ""dropout"": 0.17394178221021084}"
sweep_raw,cnn_lstm_raw,raw,fatigue,1.0,1337,aggregate,,,,,,,,0.9662872439760035,0.26274366833699137,,0.4829651065588454,,,"{""lr"": 0.000161190447276092, ""weight_decay"": 9.565499215943819e-05, ""batch_size"": 64, ""repr_dim"": 256, ""dropout"": 0.17394178221021084}"
sweep_raw,cnn_lstm_raw,raw,fatigue,5.0,42,aggregate,,,,,,,,0.8681904344368035,0.426580063555828,,0.43622362017631533,,,"{""lr"": 0.001095266274863256, ""weight_decay"": 3.6138942712165278e-06, ""batch_size"": 256, ""repr_dim"": 256, ""dropout"": 0.1185801650879991}"
sweep_raw,cnn_lstm_raw,raw,fatigue,5.0,7,aggregate,,,,,,,,0.9204267741075564,0.3684069079436754,,0.4618249714374542,,,"{""lr"": 0.001095266274863256, ""weight_decay"": 3.6138942712165278e-06, ""batch_size"": 256, ""repr_dim"": 256, ""dropout"": 0.1185801650879991}"
sweep_raw,cnn_lstm_raw,raw,fatigue,5.0,1337,aggregate,,,,,,,,0.9170140692515478,0.3117277685201806,,0.4602053940296173,,,"{""lr"": 0.001095266274863256, ""weight_decay"": 3.6138942712165278e-06, ""batch_size"": 256, ""repr_dim"": 256, ""dropout"": 0.1185801650879991}"
sweep_raw,cnn_lstm_raw,raw,reps,2.0,42,aggregate,,,,,,,,,,0.2545666392565753,-0.9871153835291533,,,"{""lr"": 0.0007841961400731239, ""weight_decay"": 0.0002269285125349186, ""batch_size"": 32, ""repr_dim"": 128, ""dropout"": 0.36023534629008147}"
sweep_raw,cnn_lstm_raw,raw,reps,2.0,7,aggregate,,,,,,,,,,0.2784853060361254,-0.8843814799770584,,,"{""lr"": 0.0007841961400731239, ""weight_decay"": 0.0002269285125349186, ""batch_size"": 32, ""repr_dim"": 128, ""dropout"": 0.36023534629008147}"
sweep_raw,cnn_lstm_raw,raw,reps,2.0,1337,aggregate,,,,,,,,,,0.2654953036414545,-0.9334426192052099,,,"{""lr"": 0.0007841961400731239, ""weight_decay"": 0.0002269285125349186, ""batch_size"": 32, ""repr_dim"": 128, ""dropout"": 0.36023534629008147}"
sweep_raw,cnn_lstm_raw,raw,reps,1.0,42,aggregate,,,,,,,,,,0.13941857217186515,-1.5624651951970694,,,"{""lr"": 0.004439102767051397, ""weight_decay"": 0.001260466458564947, ""batch_size"": 32, ""repr_dim"": 128, ""dropout"": 0.23013213230530574}"
sweep_raw,cnn_lstm_raw,raw,reps,1.0,7,aggregate,,,,,,,,,,0.13264722068856025,-1.5991274821896404,,,"{""lr"": 0.004439102767051397, ""weight_decay"": 0.001260466458564947, ""batch_size"": 32, ""repr_dim"": 128, ""dropout"": 0.23013213230530574}"
sweep_raw,cnn_lstm_raw,raw,reps,1.0,1337,aggregate,,,,,,,,,,0.13337162628200627,-1.5939683428377147,,,"{""lr"": 0.004439102767051397, ""weight_decay"": 0.001260466458564947, ""batch_size"": 32, ""repr_dim"": 128, ""dropout"": 0.23013213230530574}"
sweep_raw,cnn_lstm_raw,raw,reps,5.0,42,aggregate,,,,,,,,,,0.6195554487387992,-0.17096630370571422,,,"{""lr"": 0.004987544765589417, ""weight_decay"": 1.2210422823409182e-06, ""batch_size"": 128, ""repr_dim"": 64, ""dropout"": 0.43759204068447805}"
sweep_raw,cnn_lstm_raw,raw,reps,5.0,7,aggregate,,,,,,,,,,0.581308827455302,-0.2047590665002114,,,"{""lr"": 0.004987544765589417, ""weight_decay"": 1.2210422823409182e-06, ""batch_size"": 128, ""repr_dim"": 64, ""dropout"": 0.43759204068447805}"
sweep_raw,cnn_lstm_raw,raw,reps,5.0,1337,aggregate,,,,,,,,,,0.6251494855652951,-0.14666718960745198,,,"{""lr"": 0.004987544765589417, ""weight_decay"": 1.2210422823409182e-06, ""batch_size"": 128, ""repr_dim"": 64, ""dropout"": 0.43759204068447805}"
